2302626000005	0.12	302	0	10.6	15.5	0	1.6	45.3	14.5
8710400250456	0.12	293	0	9.6	13	0	2.5	150	10.9
8718265062702	0.12	293	0	9.6	13	0	2.5	150	10.9
2302276000004	1.07	157	0	1.5	1.7	0	0	35	30
2302276000004	1.07	157	0	1.5	1.7	0	0	35	30
8711700838689	0.85	17	0	0	0	1.6	3.5	0	0.7
8711700808859	0.85	17	0	0	0	1.6	3.5	0	0.7
8711700808828	0.85	17	0	0	0	1.6	3.5	0	0.7
2302530000009	-1	390	0	20	11.5	0	0	115	25.5
8710551871135	-0.02	376	7.5	0	0.7	3.5	81.5	0	7.9
8710398159427	-2	NA	NA	NA	NA	NA	NA	NA	NA
8712000031565	-1.23	42	0.3	0	0	0	3	0	0.5
8718403010534	-1.1	34	0	NA	NA	2	1	0	5.5
8718265810457	-0.98	196	0	0	0	0	0	0	0
8710400165620	1	NA	NA	NA	NA	NA	NA	NA	NA
8718265810167	0	NA	NA	NA	NA	NA	NA	NA	NA
8710400378488	1.07	157	0	1.5	1.7	0	0	35	30
8714555045103	0.38	306	0	9.6	15.6	0	1.8	175	18.8
8710400210641	1.83	140	22	0	0	1	28	0	6
109	1.85	14	1.8	0	0	0.9	2.2	0	0.6
8710400061052	-1	NA	NA	NA	NA	NA	NA	NA	NA
8718265457034	0.38	306	0	9.6	15.6	0	1.8	175	18.8
5410041183108	0	NA	NA	NA	NA	NA	NA	NA	NA
8718265809918	-2	NA	NA	NA	NA	NA	NA	NA	NA
7613031698295	0.27	134	1.8	1.3	3.7	4	5	0	15.5
8100090000613	-0.78	232	4.8	4	4.5	1.5	24.5	20	11.5
8718265761346	-0.35	246	0	10	NA	0	4.6	50	20
8710482531351	-0.1	321	3.4	13.5	10.5	0	3.4	70	13.7
8710400101932	1.33	883	0	14.5	85	0	0.2	0	0
2351961000003	1	NA	NA	NA	NA	NA	NA	NA	NA
2274270000000	0.92	256	2.9	1.3	2.3	5.7	45.6	1.5	7
8718265745872	0	NA	NA	NA	NA	NA	NA	NA	NA
8718265272095	-1.2	0	0	0	0	0	0	0	0
8710400222286	1.92	19	0.9	0	0	1	2.9	0	1
8710395946488	0	NA	NA	NA	NA	NA	NA	NA	NA
8718265745858	0.62	481	5.5	16	9.8	5.4	48	0	11.5
8710400131465	0.12	75	0	0.1	0.1	0	0	70	18.4
8710400286332	2	18	0	0	0	4	2	0	2
8710400008309	0	NA	NA	NA	NA	NA	NA	NA	NA
8718265830226	1	333	1.5	0.4	1.2	15	59.5	0	11
8718265773257	-1	NA	NA	NA	NA	NA	NA	NA	NA
8718265745759	0.57	76	10	0	0	2.9	14	0	3.5
8718265734746	2	NA	NA	NA	NA	NA	NA	NA	NA
8710506039009	0.85	239	6.9	2.5	15.5	1	7	150	8
8710672889859	0.12	75	0	0.1	0.1	0	0	70	18.4
8710400008873	1.55	36	6.1	0.1	0.1	2.5	6.1	0	1.2
8718265745919	0	NA	NA	NA	NA	NA	NA	NA	NA
8710400529958	0	NA	NA	NA	NA	NA	NA	NA	NA
8710400313991	0	355	0.2	0.2	0.5	1.3	78.5	0	7
8710400314011	0	NA	NA	NA	NA	NA	NA	NA	NA
8710400043959	1.42	256	2.9	1.3	2.3	5.7	45.6	1.5	7
8718265408968	0.92	19	0.9	0	0	1	2.9	0	1
8710400360735	-1.27	349	74	0	0	0	75	0	11
8710400238676	1	47	10.5	0	0	0.1	10.5	0	0.7
8712800006442	0.92	38	1	0.3	1.8	0.4	1	0	3.8
8712800006459	1.33	86	18.2	0	0.1	2	18.8	0	1.2
5135	1.83	86	18.2	0	0.1	2	18.8	0	1.2
8710400700883	0	NA	NA	NA	NA	NA	NA	NA	NA
8710400017431	0	NA	NA	NA	NA	NA	NA	NA	NA
8710398169921	-0.57	353	0	2.5	9	20	35	0	15
5357	1.9	36	7	0	0	1.3	7.5	0	1
4001724002772	-2	NA	NA	NA	NA	NA	NA	NA	NA
8718265050440	1.38	209	0	7.4	7	0	0.8	67.8	19.1
4275	2	31	0	0	0	6.5	4.5	0	0.3
8712566349593	0.6	883	0	12	87	0	0	NA	0
8718265761568	0.62	146	0	1.8	5	0	1.8	46.3	18.2
7613031698332	0.27	134	1.8	1.3	3.7	4	5	0	15.5
8710400261803	1.98	49	9.2	0	0	1.9	10.1	0	0.7
8710400447207	0	355	0.2	0.2	0.5	1.3	78.5	0	7
8710400008392	0	NA	NA	NA	NA	NA	NA	NA	NA
4213	2	36	2.4	0	0	3.5	6	0	2.4
8710400314011	0	NA	NA	NA	NA	NA	NA	NA	NA
8710400367352	0.62	36	2.4	0	0	1	7	0	1.1
8718265472570	-0.18	203	4	3	3.6	1.4	25.7	20	9
8718265638631	0	NA	NA	NA	NA	NA	NA	NA	NA
5411188099154	0.92	38	1	0.3	1.8	0.4	1	0	3.8
2776	1.8	188	1.4	3.8	13.3	6.4	1.5	0	2.6
8710400043805	-0.27	49	0	0	0	0	0.7	0	11.1
8718265683907	0.15	246	0	10	NA	0	4.6	50	20
2302559000004	-0.3	82	2	0.3	0.4	0	2	NA	16
8710400263258	2	329	5	0	0	0	81	0	0.1
8718796111931	0.77	129	0	2.1	2.9	0	1.7	38	18.2
54454	1.75	25	1.5	0	0	2.5	3.5	0	1.2
8710400357988	-0.18	1	0	0	0	0	0.3	0	0
8710400687702	2	NA	NA	NA	NA	NA	NA	NA	NA
4992	2	NA	NA	NA	NA	NA	NA	NA	NA
8710400182085	1	NA	NA	NA	NA	NA	NA	NA	NA
8710400118657	0.43	38	1	0.3	1.8	0.4	1	0	3.8
8710400008323	0	NA	NA	NA	NA	NA	NA	NA	NA
8710400058519	1.12	46	4.8	0.9	0.3	0	4.8	5	3.4
8710400325376	1.1	49	4.7	1	0.5	0	5.2	5.2	3.5
2351803000000	2	NA	NA	NA	NA	NA	NA	NA	NA
8710400724018	1	NA	NA	NA	NA	NA	NA	NA	NA
8710400182061	0.8	117	3	0.8	4.8	0.5	11.9	80	4.2
8710400025429	0	37	4	0	0	4	4.2	0	3.8
8718265048058	1.48	127	0	1.9	1.8	0	0	50	21.8
2277420000004	2	NA	NA	NA	NA	NA	NA	NA	NA
4336	1.85	14	1.7	0	0	1.1	1.9	0	1.2
8718265797819	1.95	262	2	1.2	2.2	5.9	45	1	9.5
8710400043928	1.48	343	1.1	22.5	12.5	0	1.2	100	2.8
31	2	24	2.5	0	0	2.2	3	0	2
8712566111893	0.52	42	0	0	0	1.3	7	0	3
635	1.85	27	4.5	0	0	1.1	4.5	0	1.8
8710398162786	-0.85	540	4.5	7	26	5.2	46	0	15
8710398162786	-0.85	540	4.5	7	26	5.2	46	0	15
8710400335481	1.12	46	4.8	0.9	0.3	0	4.8	5	3.4
8718265457416	0.43	236	12	0.1	0.2	2.8	14	0	42
2323658000009	2	NA	NA	NA	NA	NA	NA	NA	NA
8710400264248	-1	390	0	20	11.5	0	0	115	25.5
8710400264293	-1	390	0	20	11.5	0	0	115	25.5
2246220000002	0.52	152	0	3.4	3.2	0	0.6	50	22.9
8718265761407	-0.1	742	NA	5	12.1	14	19	0	7
2323571000001	1.38	11	1	0	0	1.3	1	0	1.3
109	1.85	14	1.8	0	0	0.9	2.2	0	0.6
8710400200857	1.43	353	0	2.5	9	20	35	0	15
8710400033936	1	NA	NA	NA	NA	NA	NA	NA	NA
5410076602384	-2	NA	NA	NA	NA	NA	NA	NA	NA
5410076602513	-2	NA	NA	NA	NA	NA	NA	NA	NA
8710912771623	-0.2	356	0	0	0	0	36	0	19
8710912087441	-0.15	308	36.1	0.4	1.2	2.9	67.7	1	3.3
8710400082255	0	36	2.4	0	0	3.5	6	0	2.4
4251	1.92	19	0.9	0	0	1	2.9	0	1
7622300818821	-1	NA	NA	NA	NA	NA	NA	NA	NA
7622300571351	-1	308	NA	NA	NA	0.5	28.6	NA	5.4
2352482000008	1.88	11	1	0	0	1.3	1	0	1.3
8722800074020	2.02	36	5.4	0	0	2	6.5	0	0.8
2289760000002	0.27	309	0	1	1.4	19.5	50	0	11.3
2289780000006	0.1	190	0	NA	NA	0	0.1	75	19.5
8718265050440	1.38	209	0	7.4	7	0	0.8	67.8	19.1
8718265120181	-0.35	291	64	0	0	5.4	66.5	0	2.5
8718265586277	1.45	262	2	1.2	2.2	5.9	45	1	9.5
2278500000006	-0.75	443	29.8	10	13.7	0.6	50	170	6.5
8718166012110	0.92	38	1	0.3	1.8	0.4	1	0	3.8
8710482000277	-1.1	321	3.4	13.5	10.5	0	3.4	70	13.7
8718265810037	-0.1	591	0	9.5	35.5	7.5	22.5	0	18.5
8710556800444	2	NA	NA	NA	NA	NA	NA	NA	NA
8713300047096	0	NA	NA	NA	NA	NA	NA	NA	NA
8710400230021	1.68	44	2.8	0.1	0.1	3.8	6.1	0	2.4
8717677030736	0.32	374	0.5	10.6	19	0	4	150	11
8714700989795	0.8	117	3	0.8	4.8	0.5	11.9	80	4.2
8714700990005	0	NA	NA	NA	NA	NA	NA	NA	NA
7622210128362	-1	NA	NA	NA	NA	NA	NA	NA	NA
8710400112532	0.3	117	3	0.8	4.8	0.5	11.9	80	4.2
8334	1.55	105	0	0.7	2.8	0	0	70	18.2
8718265761162	-2	NA	NA	NA	NA	NA	NA	NA	NA
2302645000000	1.45	119	0	1.2	1.6	0	0	52	22.8
8710400008125	-0.57	38	1	0.3	1.8	0.4	1	0	3.8
8710400008132	-0.82	513	49	20.2	0	1.1	49	0	5.3
8710400325369	1	80	12.7	0.8	0.4	0	13.5	4	3.2
8718265656154	2	NA	NA	NA	NA	NA	NA	NA	NA
8710400230021	1.68	44	2.8	0.1	0.1	3.8	6.1	0	2.4
8717600176814	1	NA	NA	NA	NA	NA	NA	NA	NA
8710400369233	2	NA	NA	NA	NA	NA	NA	NA	NA
8718265510692	2	329	5	0	0	0	81	0	0.1
3018	2	30	3	0	0	2.5	4	0	1.8
2352166000003	0.35	14	1.8	0	0	0.9	2.2	0	0.6
8710400040507	0	NA	NA	NA	NA	NA	NA	NA	NA
8710400325314	1.12	46	4.8	0.9	0.3	0	4.8	5	3.4
8710400007067	0	NA	NA	NA	NA	NA	NA	NA	NA
8718265773301	-0.38	515	0	6	0	7.5	48.5	0	6.5
8712800001119	0.95	86	0	NA	NA	0	1.3	NA	17.5
8710400372431	2	NA	NA	NA	NA	NA	NA	NA	NA
8718265773080	1	NA	NA	NA	NA	NA	NA	NA	NA
2302645000000	1.45	119	0	1.2	1.6	0	0	52	22.8
2302645000000	1.45	119	0	1.2	1.6	0	0	52	22.8
2305771000005	-0.95	332	35	0	0	0	72	0	10
4039	2	29	1.5	0	0	3.5	2	0	3.3
8712800034919	0.95	86	0	NA	NA	0	1.3	NA	17.5
8710400335481	1.12	46	4.8	0.9	0.3	0	4.8	5	3.4
8710466246127	0.77	266	2.3	1.2	2.1	5.3	46	34	9.7
8710398162557	-0.57	353	0	2.5	9	20	35	0	15
2340524000000	2	NA	NA	NA	NA	NA	NA	NA	NA
8712100405167	0	NA	NA	NA	NA	NA	NA	NA	NA
8718265771727	2	NA	NA	NA	NA	NA	NA	NA	NA
8718265754287	-0.05	183	0	3	7	0	1	72	18
2374657000002	0.18	85	0	1	4	0	7.4	0	5
5135	1.83	86	18.2	0	0.1	2	18.8	0	1.2
8710400316367	1.12	46	4.8	0.9	0.3	0	4.8	5	3.4
2246220000002	0.52	152	0	3.4	3.2	0	0.6	50	22.9
2352516000004	1.18	142	1	2.5	2.9	0	1	38	20.5
2352516000004	1.18	142	1	2.5	2.9	0	1	38	20.5
8715600232677	-2	NA	NA	NA	NA	NA	NA	NA	NA
8718265809949	-0.25	443	29.8	10	13.7	0.6	50	170	6.5
2272680000009	0.92	246	1.5	0.5	1.7	6.9	43.5	0.5	8.4
2340524000000	2	NA	NA	NA	NA	NA	NA	NA	NA
8710400043829	-0.27	49	0	0	0	0	0.7	0	11.1
2305772000004	-0.4	136	1	2.3	4.4	0	1.5	55	17.4
8710400561453	0.92	246	1.5	0.5	1.7	6.9	43.5	0.5	8.4
2351665000002	0.12	302	0	10.6	15.5	0	1.6	45.3	14.5
8710400417019	-0.45	45	7.5	0	0	1.2	9.9	0	0.6
8710400631132	0	NA	NA	NA	NA	NA	NA	NA	NA
8718265583627	2	NA	NA	NA	NA	NA	NA	NA	NA
8711700658614	0	NA	NA	NA	NA	NA	NA	NA	NA
8712561249553	0	37	4	0	0	4	4.2	0	3.8
2374656000003	0	NA	NA	NA	NA	NA	NA	NA	NA
8711200137305	-1.3	275	16.5	2.5	16	0	18	0	8.5
8710400335481	1.12	46	4.8	0.9	0.3	0	4.8	5	3.4
3600522005353	-0.12	285	0	11.3	11.6	0	0	NA	16
8710400264255	0.35	14	1.8	0	0	0.9	2.2	0	0.6
2206450000005	0	NA	NA	NA	NA	NA	NA	NA	NA
5000127064447	1.48	376	7.5	0	0.7	3.5	81.5	0	7.9
80177128	0	NA	NA	NA	NA	NA	NA	NA	NA
8710400425229	-0.98	376	0	0.5	3	5	70	0	12.5
8712561031134	0	NA	NA	NA	NA	NA	NA	NA	NA
8718796013297	-1	NA	NA	NA	NA	NA	NA	NA	NA
8710400313991	0	355	0.2	0.2	0.5	1.3	78.5	0	7
8718265879799	0.15	568	0	7.5	42	12.5	6.5	0	21.5
8710400547945	0	20	0	0	0	2.8	1.8	0	1.2
2249220000003	0.5	168	0	1.4	2	0	0.8	55	28.3
8710400429852	-2	NA	NA	NA	NA	NA	NA	NA	NA
4039	2	29	1.5	0	0	3.5	2	0	3.3
4961	2	NA	NA	NA	NA	NA	NA	NA	NA
8715700416076	0.92	19	0.9	0	0	1	2.9	0	1
8710400195108	-2	26	3	0	0	2.5	3.5	0	1.5
8710400183891	1.15	422	1.8	18	10.5	0	2	81	40
8710400079057	0	NA	NA	NA	NA	NA	NA	NA	NA
2374713000007	-0.05	225	0.3	8	8	0	3.5	93	12.8
8718796065418	0.32	354	NA	NA	NA	10.5	69.3	NA	12.2
2273520000005	0.95	262	2	1.2	2.2	5.9	45	1	9.5
2273520000005	0.95	262	2	1.2	2.2	5.9	45	1	9.5
2289790000003	0.92	256	2.9	1.3	2.3	5.7	45.6	1.5	7
8718265687127	0.92	256	2.9	1.3	2.3	5.7	45.6	1.5	7
2279990000002	0.02	283	2	0.6	1.3	3.5	58	32	8.4
8710400079088	0.02	283	2	0.6	1.3	3.5	58	32	8.4
2246060000002	0.15	114	0	1.6	1.9	0	0	80	20.5
2248640000006	0.35	308	36.1	0.4	1.2	2.9	67.7	1	3.3
8718265814240	-1.15	239	6.9	2.5	15.5	1	7	150	8
2303036000005	0	NA	NA	NA	NA	NA	NA	NA	NA
2289720000004	0.65	82	0	0.1	0.6	0	0	72	18.5
8710400085225	1.68	95	16	NA	NA	NA	19.5	0	3.5
8710400276951	0.9	13	0.8	0	0	1.5	1	0	1.3
8718265050457	1.38	209	0	7.4	7	0	0.8	67.8	19.1
2288680000000	0.95	262	2	1.2	2.2	5.9	45	1	9.5
2272070000008	-0.15	478	2.7	18	7.1	2.3	50.3	73	9.2
2272070000008	-0.15	478	2.7	18	7.1	2.3	50.3	73	9.2
3175460002240	1.33	140	22	0	0	1	28	0	6
55	0	NA	NA	NA	NA	NA	NA	NA	NA
8718265761407	-0.1	742	NA	5	12.1	14	19	0	7
8712100501425	0.02	146	5	3.2	3.6	1.5	13.6	13.5	6.8
8712800018001	0.3	41	10	0	0	0	10	0	0
8712800015130	0.65	100	12	2	1	0	15	10	3.2
8710400687641	0.48	66	NA	1.4	2.8	0.2	4.9	5	1.7
8710400364320	0.88	11	1	0	0	1.3	1	0	1.3
8718265784338	2	NA	NA	NA	NA	NA	NA	NA	NA
8718265855472	1.85	14	1.8	0	0	0.9	2.2	0	0.6
8710400006602	0.8	117	3	0.8	4.8	0.5	11.9	80	4.2
5760466920490	1	NA	NA	NA	NA	NA	NA	NA	NA
8718258566972	0.1	135	32	0	0	1	33	0	0
8712224125903	2	NA	NA	NA	NA	NA	NA	NA	NA
2271490000001	0	502	0	8	18	0.5	65	100	4
8718265056374	1	NA	NA	NA	NA	NA	NA	NA	NA
8710400473510	-2	NA	NA	NA	NA	NA	NA	NA	NA
5135	1.83	86	18.2	0	0.1	2	18.8	0	1.2
8710946479038	0	NA	NA	NA	NA	NA	NA	NA	NA
2246220000002	0.52	152	0	3.4	3.2	0	0.6	50	22.9
8334	1.55	105	0	0.7	2.8	0	0	70	18.2
5364	2	NA	NA	NA	NA	NA	NA	NA	NA
5000159474412	-2	NA	NA	NA	NA	NA	NA	NA	NA
8710400344155	0	NA	NA	NA	NA	NA	NA	NA	NA
2340307000005	-1	390	0	20	11.5	0	0	115	25.5
2298760000004	0.32	354	NA	NA	NA	10.5	69.3	NA	12.2
2248820000000	0.2	162	1.3	3.7	8	0	1.4	38	17.7
8710482530989	-0.1	321	3.4	13.5	10.5	0	3.4	70	13.7
7613033884818	0.4	121	1	0	NA	3.5	22.5	0	3.5
8710400200895	2	NA	NA	NA	NA	NA	NA	NA	NA
55	0	NA	NA	NA	NA	NA	NA	NA	NA
8710400045205	-2	NA	NA	NA	NA	NA	NA	NA	NA
8710400261889	2	NA	NA	NA	NA	NA	NA	NA	NA
5364	2	NA	NA	NA	NA	NA	NA	NA	NA
4992	2	NA	NA	NA	NA	NA	NA	NA	NA
8710400364900	0.85	348	1.5	0.5	0.7	16	65.5	0	9.5
4336	1.85	14	1.7	0	0	1.1	1.9	0	1.2
5135	1.83	86	18.2	0	0.1	2	18.8	0	1.2
8710400443933	1.68	0	0	0	0	0	0	0	0
4251	1.92	19	0.9	0	0	1	2.9	0	1
8710863804890	1.62	379	14.5	1.9	3.5	8.5	66.5	0	10
8710400325130	2.02	36	5.4	0	0	2	6.5	0	0.8
7804320150628	-2	NA	NA	NA	NA	NA	NA	NA	NA
54454	1.75	25	1.5	0	0	2.5	3.5	0	1.2
2323689000009	0	242	NA	2.1	NA	8.5	10.5	6.8	6.1
8710400251651	1.92	58	6.8	0.1	0.7	5.2	8.5	0	1.2
8710400424871	0.8	34	0	0	0	4.5	1.5	0	4.4
8710400325376	1.1	49	4.7	1	0.5	0	5.2	5.2	3.5
8710400446507	1.75	0	0	0	0	0	0	0	0
8710400740155	0.57	274	52	0	0	3.1	63	0	3.2
8710400376996	1.65	82	0	0.1	0.6	0	0	72	18.5
8710400251637	1.9	75	14	0	0	6.6	14.5	0	0.6
8712800034940	1.42	45	7.5	0	0	1.5	9.5	0	0.6
2302252000004	0	NA	NA	NA	NA	NA	NA	NA	NA
8718265098718	0.38	131	30	0.1	0.1	0	30	1	1.8
8713300802503	1	NA	NA	NA	NA	NA	NA	NA	NA
3033490305017	0.52	377	0	21.5	10.2	0	0	90	19
8710398156235	-0.4	307	0	4	0	3	46	1	5.5
8710398157614	-0.4	307	0	4	0	3	46	1	5.5
8718265267732	1	NA	NA	NA	NA	NA	NA	NA	NA
8711427002721	0.23	49	0	0	0	0	0.7	0	11.1
8710400464310	0.83	883	0	14.5	85	0	0.2	0	0
8710400243748	1.88	68	14.1	0.1	0.4	7	14.3	0	1.2
147	1.8	37	7.5	0	0	1.1	7.8	0	0.6
8718265804265	1.68	0	0	0	0	0	0	0	0
2303658000001	0.18	85	12	0.2	0.3	2.5	17.5	0	1
5326	2	NA	NA	NA	NA	NA	NA	NA	NA
2271980000009	-1	NA	NA	NA	NA	NA	NA	NA	NA
5410041001204	-0.5	502	0	8	18	0.5	65	100	4
8718265758940	1.98	49	9.2	0	0	1.9	10.1	0	0.7
8712800017233	1.38	68	14.1	0.1	0.4	7	14.3	0	1.2
8712800003571	1.38	68	14.1	0.1	0.4	7	14.3	0	1.2
8710400445852	0	383	6	1.5	1.5	4	73	0	13
8710477139661	-0.1	742	NA	5	12.1	14	19	0	7
8710400261889	2	NA	NA	NA	NA	NA	NA	NA	NA
3352265341143	-0.35	333	1	19	5.6	0	1	85	25
8710432651931	0	NA	NA	NA	NA	NA	NA	NA	NA
8713108000712	1	NA	NA	NA	NA	NA	NA	NA	NA
8717931863643	0.92	19	0.9	0	0	1	2.9	0	1
2271490000001	0	502	0	8	18	0.5	65	100	4
5410013108009	1.3	117	3	0.8	4.8	0.5	11.9	80	4.2
4251	1.92	19	0.9	0	0	1	2.9	0	1
2212130000005	-0.95	332	35	0	0	0	72	0	10
8710400074281	0.4	121	1	0	NA	3.5	22.5	0	3.5
8710400074298	0.4	121	1	0	NA	3.5	22.5	0	3.5
8710400128571	-0.18	374	0.5	10.6	19	0	4	150	11
8710400024255	-0.9	402	99	0	0	0	99	0	0
8718265402027	-2	NA	NA	NA	NA	NA	NA	NA	NA
8715600228632	1.55	54	11.8	0	0	2.3	12	0	0.4
8715600228694	1.38	68	14.1	0.1	0.4	7	14.3	0	1.2
8715700417004	0	502	0	8	18	0.5	65	100	4
8713300069456	1	47	10.5	0	0	0.1	10.5	0	0.7
8713300069463	1.42	45	7.5	0	0	1.5	9.5	0	0.6
8710400257905	2	85	0	0	0	2.6	17.6	0	2
8710400011675	0.8	81	19.2	0	0	1	19.2	0	0.2
8718265086340	0.92	236	12	0.1	0.2	2.8	14	0	42
